TIME_STAMPING,PACKET_COUNT,GNSS_SPEED,GNSS_LATITUDE,GNSS_LONGITUDE,GNSS_ALTITUDE,GNSS_SATS,VOLTAGE,VIBRATION,EULERX,EULERY,EULERZ ,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,BNO_TEMPERATURE,MAGNETOMETER_X,MAGNETOMETER_Y,MAGNETOMETER_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,ALTITUDE,TEMPERATURE,PRESSURE,CM_ECHO,Unnamed: 32
1702453102.693148,97,0.0,0.0,0.0,0.0,0,16.39,0,90.62,10.5,7.88,90.62,10.5,7.88,7.19,-7.44,13.31,25.0,37.19,10.88,-47.69,1.57,-1.06,9.58,90.62,10.5,7.88,222.22,26.84,986.84,time,
1702453102.9571862,98,0.0,0.0,0.0,0.0,0,16.39,1,86.19,11.5,6.81,86.19,11.5,6.81,2.5,-9.94,15.06,25.0,36.75,7.56,-50.06,2.28,-1.29,9.3,86.19,11.5,6.81,222.1,26.84,986.86,time,
1702453103.2191484,99,0.0,0.0,0.0,0.0,0,16.39,0,83.12,12.69,5.94,83.12,12.69,5.94,7.44,-2.94,-1.5,25.0,34.56,2.75,-52.06,2.21,-1.46,9.39,83.12,12.69,5.94,222.18,26.84,986.85,time,
1702453103.4862163,100,0.0,0.0,0.0,0.0,0,16.39,0,84.94,13.31,7.94,84.94,13.31,7.94,1.0,-6.69,6.0,25.0,34.56,5.69,-51.38,1.29,-1.15,9.17,84.94,13.31,7.94,222.28,26.84,986.84,time,
1702453103.7519698,101,0.0,0.0,0.0,0.0,0,16.39,0,88.94,16.81,7.0,88.94,16.81,7.0,-6.75,-49.75,-33.94,25.0,33.88,8.0,-51.69,2.77,-1.57,9.26,88.94,16.81,7.0,222.28,26.84,986.84,time,
1702453104.0190809,102,0.0,0.0,0.0,0.0,0,16.39,0,95.31,19.81,7.12,95.31,19.81,7.12,-7.38,22.81,-7.81,25.0,26.19,11.56,-54.25,3.83,-0.84,8.75,95.31,19.81,7.12,222.52,26.84,986.81,time,
1702453104.283083,103,0.0,0.0,0.0,0.0,0,16.39,0,95.75,18.06,7.0,95.75,18.06,7.0,6.56,-2.25,4.88,25.0,29.0,14.25,-51.19,2.96,-1.22,9.03,95.75,18.06,7.0,222.38,26.85,986.82,time,
1702453104.5461366,104,0.0,0.0,0.0,0.0,0,16.39,0,93.81,18.44,6.81,93.81,18.44,6.81,-0.88,-0.19,6.19,25.0,29.25,12.38,-54.0,2.72,-0.71,9.09,93.81,18.44,6.81,222.26,26.85,986.84,time,
1702453104.8251286,105,0.0,0.0,0.0,0.0,0,16.39,0,93.31,17.75,6.62,93.31,17.75,6.62,-2.06,2.19,5.56,25.0,29.69,11.0,-52.75,2.6,-0.98,9.33,93.31,17.75,6.62,222.22,26.85,986.84,time,
1702453105.0904322,106,0.0,0.0,0.0,0.0,0,16.39,0,94.25,15.62,6.5,94.25,15.62,6.5,-3.56,1.12,-3.0,25.0,31.88,11.69,-52.06,2.3,-1.01,9.21,94.25,15.62,6.5,222.48,26.84,986.81,time,
1702453105.3648174,107,0.0,0.0,0.0,0.0,0,16.39,0,98.38,17.0,5.5,98.38,17.0,5.5,-11.5,-9.75,-13.5,25.0,30.5,13.88,-51.25,2.89,-0.37,9.56,98.38,17.0,5.5,222.64,26.84,986.79,time,
1702453105.6348634,108,0.0,0.0,0.0,0.0,0,16.39,0,100.06,16.81,7.0,100.06,16.81,7.0,-1.19,4.5,1.88,25.0,29.0,16.88,-51.88,2.95,-0.6,9.45,100.06,16.81,7.0,222.67,26.83,986.79,time,
1702453105.8995144,109,0.0,0.0,0.0,0.0,0,16.39,0,100.56,16.56,7.31,100.56,16.56,7.31,-8.69,2.25,-8.94,25.0,30.06,17.19,-51.38,2.3,-0.65,9.09,100.56,16.56,7.31,222.69,26.83,986.79,time,
1702453106.1795564,110,0.0,0.0,0.0,0.0,0,16.39,0,102.19,14.81,6.88,102.19,14.81,6.88,1.31,2.0,-1.81,25.0,31.56,17.88,-50.5,2.42,-0.9,9.15,102.19,14.81,6.88,222.67,26.83,986.79,time,
1702453106.4507213,111,0.0,0.0,0.0,0.0,0,16.39,0,102.5,15.94,5.94,102.5,15.94,5.94,-3.94,-2.81,0.31,25.0,29.69,17.56,-52.06,2.17,-0.71,9.15,102.5,15.94,5.94,222.46,26.85,986.81,time,
1702453106.7123754,112,0.0,0.0,0.0,0.0,0,16.39,1,103.88,14.0,6.5,103.88,14.0,6.5,-0.62,-3.94,-9.44,25.0,31.69,19.38,-49.06,2.72,-0.91,9.54,103.88,14.0,6.5,222.34,26.86,986.83,time,
1702453106.9853597,113,0.0,0.0,0.0,0.0,0,16.39,0,103.19,14.69,7.06,103.19,14.69,7.06,3.94,4.62,6.69,25.0,30.19,20.06,-49.75,2.25,-0.92,9.17,103.19,14.69,7.06,222.28,26.86,986.83,time,
1702453107.2469285,114,0.0,0.0,0.0,0.0,0,16.39,1,100.5,15.31,6.75,100.5,15.31,6.75,-0.44,-9.69,18.44,25.0,30.88,18.25,-50.69,2.41,-0.98,9.28,100.5,15.31,6.75,222.34,26.86,986.83,time,
1702453107.5153484,115,0.0,0.0,0.0,0.0,0,16.39,0,96.06,15.31,6.5,96.06,15.31,6.5,8.38,3.81,17.19,25.0,30.56,16.5,-51.38,2.39,-0.98,9.3,96.06,15.31,6.5,222.34,26.87,986.83,time,
1702453107.7798915,116,0.0,0.0,0.0,0.0,0,16.39,1,94.19,14.56,4.88,94.19,14.56,4.88,3.19,-5.31,5.94,25.0,33.0,12.75,-50.69,2.68,-0.94,9.45,94.19,14.56,4.88,222.29,26.87,986.83,time,
1702453108.047145,117,0.0,0.0,0.0,0.0,0,16.39,0,93.06,14.81,4.94,93.06,14.81,4.94,2.56,7.31,-3.0,25.0,32.0,11.38,-52.69,2.75,-1.05,9.25,93.06,14.81,4.94,222.27,26.87,986.84,time,
1702453108.3211424,118,0.0,0.0,0.0,0.0,0,16.39,0,92.94,15.56,5.56,92.94,15.56,5.56,-0.5,1.19,-0.62,25.0,31.19,11.69,-52.0,2.3,-0.53,8.94,92.94,15.56,5.56,222.26,26.87,986.84,time,
1702453108.5841413,119,0.0,0.0,0.0,0.0,0,16.39,1,92.81,15.38,5.56,92.81,15.38,5.56,-4.25,-6.62,1.75,25.0,31.19,10.19,-52.25,2.63,-1.02,9.12,92.81,15.38,5.56,222.24,26.87,986.84,time,
1702453108.8451426,120,0.0,0.0,0.0,0.0,0,16.39,0,92.31,15.12,5.25,92.31,15.12,5.25,9.75,7.44,-2.44,25.0,31.56,10.19,-52.0,3.01,-1.0,9.32,92.31,15.12,5.25,222.24,26.87,986.84,time,
1702453109.1154258,121,0.0,0.0,0.0,0.0,0,16.39,0,92.12,15.25,5.06,92.12,15.25,5.06,-0.56,1.38,-2.25,25.0,31.19,9.5,-52.69,2.47,-0.93,9.25,92.12,15.25,5.06,222.21,26.87,986.84,time,
1702453109.3846776,122,0.0,0.0,0.0,0.0,0,16.39,1,92.31,14.75,4.94,92.31,14.75,4.94,2.25,0.69,-1.88,25.0,31.88,9.5,-52.25,2.77,-0.77,9.44,92.31,14.75,4.94,222.25,26.87,986.84,time,
1702453109.6439035,123,0.0,0.0,0.0,0.0,0,16.39,0,92.25,15.12,5.38,92.25,15.12,5.38,-2.25,2.25,-0.69,25.0,31.88,10.56,-51.5,2.7,-0.66,9.27,92.25,15.12,5.38,222.25,26.88,986.84,time,
1702453109.905066,124,0.0,0.0,0.0,0.0,0,16.39,0,91.44,15.38,5.81,91.44,15.38,5.81,0.38,-1.94,4.0,25.0,32.25,9.5,-51.5,2.34,-1.0,9.21,91.44,15.38,5.81,222.26,26.88,986.84,time,
1702453110.1680658,125,0.0,0.0,0.0,0.0,0,16.39,0,91.62,15.25,6.0,91.62,15.25,6.0,-1.0,0.94,4.31,25.0,31.56,10.19,-53.06,2.87,-0.74,9.39,91.62,15.25,6.0,222.21,26.88,986.84,time,
1702453110.4316072,126,0.0,0.0,0.0,0.0,0,16.39,0,90.38,15.56,6.06,90.38,15.56,6.06,2.12,0.81,3.25,25.0,31.88,9.5,-52.69,2.57,-1.03,9.15,90.38,15.56,6.06,222.27,26.88,986.84,time,
1702453110.7046394,127,0.0,0.0,0.0,0.0,0,16.39,0,89.5,15.06,5.5,89.5,15.06,5.5,4.44,0.62,4.19,25.0,32.69,8.38,-52.56,2.58,-1.0,9.32,89.5,15.06,5.5,222.31,26.88,986.83,time,
1702453110.9672294,128,0.0,0.0,0.0,0.0,0,16.39,0,88.38,15.06,4.81,88.38,15.06,4.81,2.56,-2.94,-0.38,25.0,32.75,6.19,-54.0,2.6,-0.78,9.17,88.38,15.06,4.81,222.27,26.88,986.84,time,
1702453111.2272866,129,0.0,0.0,0.0,0.0,0,16.39,0,87.25,15.25,4.5,87.25,15.25,4.5,3.31,-0.31,2.0,25.0,32.75,5.5,-53.19,2.6,-0.85,9.38,87.25,15.25,4.5,222.26,26.89,986.84,time,
1702453111.5012572,130,0.0,0.0,0.0,0.0,0,16.39,0,87.0,15.69,4.88,87.0,15.69,4.88,-3.06,-0.12,0.88,25.0,32.38,4.69,-53.5,2.57,-0.62,9.29,87.0,15.69,4.88,222.43,26.89,986.82,time,
1702453111.757761,131,0.0,0.0,0.0,0.0,0,16.39,0,87.88,15.69,5.06,87.88,15.69,5.06,-1.06,-2.06,-2.88,25.0,32.38,6.19,-54.25,2.77,-0.67,9.54,87.88,15.69,5.06,222.27,26.89,986.84,time,
1702453112.0247602,132,0.0,0.0,0.0,0.0,0,16.39,0,88.44,15.75,5.56,88.44,15.75,5.56,-0.5,1.19,-4.56,25.0,31.25,6.88,-53.19,2.79,-0.97,9.17,88.44,15.75,5.56,222.24,26.89,986.84,time,
1702453112.2890668,133,0.0,0.0,0.0,0.0,0,16.39,0,89.12,15.69,5.56,89.12,15.69,5.56,5.38,-3.06,-7.25,25.0,32.38,7.69,-52.69,2.64,-1.08,9.13,89.12,15.69,5.56,222.25,26.89,986.84,time,
1702453112.55407,134,0.0,0.0,0.0,0.0,0,16.39,0,90.06,16.75,5.06,90.06,16.75,5.06,-6.12,9.38,6.44,25.0,30.56,6.25,-54.25,2.85,-0.39,9.12,90.06,16.75,5.06,222.23,26.9,986.84,time,
1702453112.8210676,135,0.0,0.0,0.0,0.0,0,16.39,1,88.38,14.94,5.69,88.38,14.94,5.69,10.06,-3.19,-2.06,25.0,33.88,6.69,-53.56,2.44,-1.07,9.52,88.38,14.94,5.69,222.24,26.9,986.84,time,
1702453113.0846536,136,0.0,0.0,0.0,0.0,0,16.39,0,87.62,14.94,6.19,87.62,14.94,6.19,-1.12,6.06,8.56,25.0,33.88,6.69,-53.56,2.42,-1.08,9.27,87.62,14.94,6.19,222.28,26.9,986.83,time,
1702453113.353724,137,0.0,0.0,0.0,0.0,0,16.39,0,87.62,15.25,5.56,87.62,15.25,5.56,-1.25,2.44,1.56,25.0,32.75,5.56,-54.38,2.57,-0.94,9.36,87.62,15.25,5.56,222.38,26.9,986.82,time,
1702453113.6153193,138,0.0,0.0,0.0,0.0,0,16.39,0,88.19,15.12,5.88,88.19,15.12,5.88,-0.25,-4.06,-0.38,25.0,33.06,6.69,-53.56,2.26,-1.03,9.34,88.19,15.12,5.88,222.39,26.9,986.82,time,
1702453113.8793235,139,0.0,0.0,0.0,0.0,0,16.39,1,88.38,16.06,6.81,88.38,16.06,6.81,-4.94,-2.44,2.44,25.0,32.0,7.38,-53.56,2.79,-0.61,9.42,88.38,16.06,6.81,222.41,26.9,986.82,time,
1702453114.139349,140,0.0,0.0,0.0,0.0,0,16.39,0,87.06,16.31,6.81,87.06,16.31,6.81,10.0,7.88,5.12,25.0,31.25,7.0,-53.25,2.32,-1.27,9.04,87.06,16.31,6.81,222.43,26.9,986.82,time,
1702453114.4013538,141,0.0,0.0,0.0,0.0,0,16.39,0,86.94,12.69,6.12,86.94,12.69,6.12,2.12,19.31,1.12,25.0,33.0,5.88,-52.38,2.33,-1.19,9.18,86.94,12.69,6.12,222.43,26.91,986.82,time,
1702453114.6700678,142,0.0,0.0,0.0,0.0,0,16.39,0,85.75,11.31,5.44,85.75,11.31,5.44,2.38,0.25,-2.25,25.0,36.06,5.19,-50.88,1.78,-1.24,9.32,85.75,11.31,5.44,222.4,26.91,986.82,time,
1702453114.9317083,143,0.0,0.0,0.0,0.0,0,16.39,0,86.31,11.06,5.44,86.31,11.06,5.44,-1.12,-1.0,-3.0,25.0,37.19,4.06,-50.56,1.96,-0.91,9.37,86.31,11.06,5.44,222.19,26.91,986.85,time,
1702453115.2026734,144,0.0,0.0,0.0,0.0,0,16.39,0,86.75,11.75,4.62,86.75,11.75,4.62,-0.38,-0.69,1.19,25.0,35.69,4.5,-51.0,2.15,-0.9,9.47,86.75,11.75,4.62,222.22,26.91,986.84,time,
1702453115.4707105,145,0.0,0.0,0.0,0.0,0,16.39,0,86.56,11.94,5.88,86.56,11.94,5.88,-7.06,-2.81,-1.88,25.0,36.75,5.5,-50.69,1.98,-0.79,9.0,86.56,11.94,5.88,222.38,26.91,986.82,time,
1702453115.734677,146,0.0,0.0,0.0,0.0,0,16.39,0,86.12,11.56,4.75,86.12,11.56,4.75,14.94,9.88,5.25,25.0,36.38,4.06,-51.0,1.87,-0.67,9.14,86.12,11.56,4.75,222.27,26.91,986.84,time,
1702453116.0053349,147,0.0,0.0,0.0,0.0,0,16.39,0,86.75,11.38,3.0,86.75,11.38,3.0,-6.19,-1.75,-4.81,25.0,37.19,2.25,-50.56,1.88,-0.49,9.39,86.75,11.38,3.0,222.27,26.91,986.84,time,
1702453116.2714703,148,0.0,0.0,0.0,0.0,0,16.39,0,88.19,10.88,3.94,88.19,10.88,3.94,-0.75,3.0,-9.0,25.0,36.75,4.5,-51.0,1.77,-0.67,9.34,88.19,10.88,3.94,222.26,26.91,986.84,time,
1702453116.541994,149,0.0,0.0,0.0,0.0,0,16.39,0,90.19,11.12,3.44,90.19,11.12,3.44,1.88,1.06,-6.38,25.0,36.75,5.88,-51.75,2.2,-0.49,9.96,90.19,11.12,3.44,222.22,26.92,986.84,time,
1702453116.8099947,150,0.0,0.0,0.0,0.0,0,16.39,0,93.12,12.44,3.25,93.12,12.44,3.25,-1.94,-3.62,-40.44,25.0,34.88,6.25,-51.38,1.81,-1.15,9.3,93.12,12.44,3.25,222.18,26.92,986.85,time,
1702453117.0859933,151,0.0,0.0,0.0,0.0,0,16.39,0,105.0,14.81,2.44,105.0,14.81,2.44,-2.81,-8.5,-35.25,25.0,31.69,14.69,-53.0,3.32,0.53,8.43,105.0,14.81,2.44,222.17,26.92,986.85,time,
1702453117.37425,152,0.0,0.0,0.0,0.0,0,16.39,0,112.94,15.75,2.19,112.94,15.75,2.19,-21.44,-0.81,-29.69,25.0,28.69,20.69,-53.06,2.64,0.3,9.33,112.94,15.75,2.19,222.24,26.92,986.84,time,
1702453117.6314862,153,0.0,0.0,0.0,0.0,0,16.39,0,116.69,16.38,2.69,116.69,16.38,2.69,4.56,-7.44,-13.38,25.0,25.06,25.06,-51.56,1.96,0.49,8.63,116.69,16.38,2.69,222.22,26.92,986.84,time,
1702453117.915446,154,0.0,0.0,0.0,0.0,0,16.37,0,119.19,15.88,0.0,119.19,15.88,0.0,0.62,29.0,-1.5,25.0,23.88,25.5,-53.19,2.26,0.16,9.55,119.19,15.88,0.0,222.27,26.92,986.84,time,
1702453118.1869516,155,0.0,0.0,0.0,0.0,0,16.39,0,123.62,11.19,-0.06,123.62,11.19,-0.06,-14.44,35.0,-32.69,25.0,26.5,26.19,-51.19,1.28,-0.33,9.45,123.62,11.19,-0.06,222.28,26.92,986.83,time,
1702453118.4549444,156,0.0,0.0,0.0,0.0,0,16.39,0,134.12,10.12,2.0,134.12,10.12,2.0,-15.94,-1.0,-69.81,25.0,25.19,33.56,-48.19,0.98,-0.13,9.7,134.12,10.12,2.0,222.25,26.93,986.84,time,
1702453118.712566,157,0.0,0.0,0.0,0.0,0,16.39,0,150.31,11.12,3.69,150.31,11.12,3.69,-24.12,-2.31,-47.0,25.0,13.38,42.0,-45.0,0.24,-0.25,9.34,150.31,11.12,3.69,222.28,26.93,986.84,time,
1702453118.9879043,158,0.0,0.0,0.0,0.0,0,16.39,0,155.38,9.5,3.94,155.38,9.5,3.94,4.75,0.06,-4.69,25.0,9.25,45.88,-45.0,0.88,0.79,9.85,155.38,9.5,3.94,222.31,26.93,986.83,time,
1702453119.2459078,159,0.0,0.0,0.0,0.0,0,16.37,1,149.19,11.75,4.62,149.19,11.75,4.62,13.0,12.62,-4.38,25.0,12.25,45.0,-44.69,1.66,-1.0,9.2,149.19,11.75,4.62,222.29,26.93,986.83,time,
1702453119.5149028,160,0.0,0.0,0.0,0.0,0,16.39,0,151.94,9.81,2.38,151.94,9.81,2.38,-3.88,-2.69,-7.88,25.0,12.25,43.88,-44.19,1.18,-0.16,9.95,151.94,9.81,2.38,222.27,26.93,986.84,time,
1702453119.7805803,161,0.0,0.0,0.0,0.0,0,16.39,0,152.44,8.88,1.69,152.44,8.88,1.69,-0.5,3.62,-3.69,25.0,10.06,43.5,-46.19,1.1,-0.27,9.59,152.44,8.88,1.69,222.19,26.94,986.85,time,
1702453120.041898,162,0.0,0.0,0.0,0.0,0,16.39,1,153.25,8.81,3.69,153.25,8.81,3.69,-7.62,-4.81,-1.69,25.0,10.5,45.0,-44.19,1.32,-0.32,9.53,153.25,8.81,3.69,222.4,26.94,986.82,time,
1702453120.311821,163,0.0,0.0,0.0,0.0,0,16.39,0,155.0,9.25,3.38,155.0,9.25,3.38,2.69,-3.56,-6.62,25.0,9.0,45.0,-43.75,1.23,-0.37,9.53,155.0,9.25,3.38,222.32,26.94,986.83,time,
1702453120.571848,164,0.0,0.0,0.0,0.0,0,16.39,0,155.44,8.69,2.44,155.44,8.69,2.44,3.69,3.06,-4.19,25.0,8.25,45.38,-44.5,1.21,-0.38,9.46,155.44,8.69,2.44,222.26,26.94,986.84,time,
1702453120.835847,165,0.0,0.0,0.0,0.0,0,16.39,0,154.88,8.69,2.56,154.88,8.69,2.56,0.75,0.69,4.06,25.0,8.25,45.38,-45.69,1.14,-0.63,9.55,154.88,8.69,2.56,222.25,26.94,986.84,time,
1702453121.10085,166,0.0,0.0,0.0,0.0,0,16.37,0,155.81,7.38,1.56,155.81,7.38,1.56,5.75,4.25,-13.25,25.0,9.0,43.5,-45.19,1.14,-0.63,9.84,155.81,7.38,1.56,222.44,26.94,986.82,time,
1702453121.3615162,167,0.0,0.0,0.0,0.0,0,16.39,0,157.94,7.0,2.38,157.94,7.0,2.38,-4.19,-0.62,1.25,25.0,6.0,45.38,-45.0,1.13,-0.06,9.87,157.94,7.0,2.38,222.17,26.95,986.85,time,
1702453121.6275156,168,0.0,0.0,0.0,0.0,0,16.39,0,157.19,7.75,2.0,157.19,7.75,2.0,4.25,-6.0,9.5,25.0,7.19,46.06,-43.69,0.97,-0.34,9.7,157.19,7.75,2.0,222.26,26.95,986.84,time,
1702453121.888813,169,0.0,0.0,0.0,0.0,0,16.39,0,153.31,8.81,2.06,153.31,8.81,2.06,3.06,-2.75,13.06,25.0,8.69,43.88,-47.19,1.47,-0.6,9.38,153.31,8.81,2.06,222.32,26.95,986.83,time,
1702453122.1808932,170,0.0,0.0,0.0,0.0,0,16.39,0,152.0,7.94,2.19,152.0,7.94,2.19,-5.12,-4.56,2.25,25.0,9.38,43.5,-46.5,1.48,-0.49,9.79,152.0,7.94,2.19,222.25,26.95,986.84,time,
1702453122.4268444,171,0.0,0.0,0.0,0.0,0,16.39,0,152.81,8.56,2.88,152.81,8.56,2.88,1.25,12.44,-3.69,25.0,9.06,43.88,-45.69,1.33,-0.5,9.74,152.81,8.56,2.88,222.19,26.95,986.85,time,
1702453122.6884186,172,0.0,0.0,0.0,0.0,0,16.39,0,152.12,8.25,3.56,152.12,8.25,3.56,-3.81,-3.81,6.31,25.0,10.56,45.0,-44.88,1.21,-0.45,9.67,152.12,8.25,3.56,222.19,26.95,986.85,time,
1702453122.9534154,173,0.0,0.0,0.0,0.0,0,16.39,0,151.75,8.88,3.12,151.75,8.88,3.12,6.06,1.69,-3.62,25.0,10.19,43.5,-45.56,1.4,-0.56,9.36,151.75,8.88,3.12,222.16,26.95,986.85,time,
1702453123.2250977,174,0.0,0.0,0.0,0.0,0,16.39,1,151.62,7.94,2.88,151.62,7.94,2.88,2.38,5.94,2.12,25.0,10.56,43.88,-45.69,1.64,-0.39,9.73,151.62,7.94,2.88,222.24,26.95,986.84,time,
1702453123.4950907,175,0.0,0.0,0.0,0.0,0,16.39,0,150.81,8.25,2.31,150.81,8.25,2.31,-0.31,-4.75,1.5,25.0,10.88,43.19,-44.88,1.22,-0.46,9.51,150.81,8.25,2.31,222.25,26.96,986.84,time,
1702453123.7620993,176,0.0,0.0,0.0,0.0,0,16.39,0,152.0,7.44,2.44,152.0,7.44,2.44,-4.06,7.19,-14.31,25.0,10.88,43.19,-46.5,1.05,-0.53,9.38,152.0,7.44,2.44,222.28,26.96,986.84,time,
1702453124.0317333,177,0.0,0.0,0.0,0.0,0,16.39,0,156.69,5.62,2.75,156.69,5.62,2.75,-6.12,8.56,-16.81,26.0,9.38,44.25,-45.06,0.53,-0.97,9.91,156.69,5.62,2.75,222.39,26.96,986.82,time,
1702453124.293697,178,0.0,0.0,0.0,0.0,0,16.39,0,155.19,6.19,3.56,155.19,6.19,3.56,-8.5,-6.81,-3.31,26.0,9.0,45.0,-43.56,0.61,-1.03,9.78,155.19,6.19,3.56,222.26,26.96,986.84,time,
1702453124.562755,179,0.0,0.0,0.0,0.0,0,16.39,0,155.06,7.44,2.75,155.06,7.44,2.75,2.44,19.94,-19.81,26.0,8.69,45.38,-44.88,0.83,-0.59,10.24,155.06,7.44,2.75,222.32,26.97,986.83,time,
1702453124.8299234,180,0.0,0.0,0.0,0.0,0,16.39,0,159.62,6.62,2.12,159.62,6.62,2.12,-8.31,-12.31,-25.12,26.0,8.0,45.0,-46.0,1.11,0.46,9.48,159.62,6.62,2.12,222.24,26.97,986.84,time,
1702453125.1050525,181,0.0,0.0,0.0,0.0,0,16.39,0,165.38,7.75,2.94,165.38,7.75,2.94,-7.44,-1.0,-21.81,25.0,3.19,46.5,-44.75,1.06,-0.53,9.69,165.38,7.75,2.94,222.42,26.97,986.82,time,
1702453125.368591,182,0.0,0.0,0.0,0.0,0,16.39,0,171.5,8.06,2.88,171.5,8.06,2.88,1.06,-3.56,-22.56,25.0,-3.06,47.56,-45.88,1.48,-0.54,9.37,171.5,8.06,2.88,222.35,26.97,986.83,time,
1702453125.6396017,183,0.0,0.0,0.0,0.0,0,16.39,0,173.69,8.0,3.44,173.69,8.0,3.44,3.69,3.94,-1.88,25.0,-5.69,47.5,-44.25,1.39,-0.38,9.5,173.69,8.0,3.44,222.36,26.97,986.83,time,
1702453125.9018607,184,0.0,0.0,0.0,0.0,0,16.39,0,173.12,8.56,2.12,173.12,8.56,2.12,6.88,-10.06,4.62,25.0,-5.69,46.0,-45.88,1.44,-0.3,9.6,173.12,8.56,2.12,222.45,26.97,986.82,time,
1702453126.172892,185,0.0,0.0,0.0,0.0,0,16.39,0,173.88,9.75,1.38,173.88,9.75,1.38,-2.44,0.62,-5.75,25.0,-8.25,46.0,-46.19,1.27,-0.37,9.51,173.88,9.75,1.38,222.3,26.97,986.83,time,
1702453126.4415524,186,0.0,0.0,0.0,0.0,0,16.39,0,176.88,8.12,1.62,176.88,8.12,1.62,-5.88,6.25,-13.38,25.0,-7.88,46.0,-46.25,1.33,-0.33,9.79,176.88,8.12,1.62,222.5,26.97,986.81,time,
1702453126.7547834,187,0.0,0.0,0.0,0.0,0,16.39,0,182.75,7.38,2.25,182.75,7.38,2.25,-8.25,3.81,-24.25,25.0,-11.88,45.38,-44.19,0.6,-0.26,9.43,182.75,7.38,2.25,222.31,26.97,986.83,time,
1702453126.9837835,188,0.0,0.0,0.0,0.0,0,16.39,0,185.69,5.94,3.5,185.69,5.94,3.5,-10.06,-0.5,12.0,25.0,-13.75,46.5,-43.38,1.28,-0.02,9.73,185.69,5.94,3.5,222.47,26.98,986.81,time,
1702453127.2506516,189,0.0,0.0,0.0,0.0,0,16.39,0,183.06,8.06,2.62,183.06,8.06,2.62,9.88,-6.12,0.44,25.0,-13.0,46.38,-44.19,1.39,-0.4,9.41,183.06,8.06,2.62,222.37,26.98,986.82,time,
1702453127.5096655,190,0.0,0.0,0.0,0.0,0,16.39,0,180.62,6.88,1.0,180.62,6.88,1.0,0.0,-3.88,8.25,25.0,-13.0,45.69,-44.56,1.34,-0.28,9.95,180.62,6.88,1.0,222.38,26.98,986.82,time,
1702453127.782654,191,0.0,0.0,0.0,0.0,0,16.39,0,179.06,7.69,1.38,179.06,7.69,1.38,3.62,3.0,6.38,25.0,-12.25,46.38,-44.19,1.28,-0.16,9.67,179.06,7.69,1.38,222.36,26.98,986.83,time,
1702453128.0436516,192,0.0,0.0,0.0,0.0,0,16.39,1,177.19,8.12,1.19,177.19,8.12,1.19,-0.94,-4.31,9.81,25.0,-10.5,44.88,-44.25,1.45,-0.04,9.49,177.19,8.12,1.19,222.44,26.98,986.82,time,
1702453128.3095388,193,0.0,0.0,0.0,0.0,0,16.39,0,175.25,8.12,0.62,175.25,8.12,0.62,3.5,2.94,7.12,25.0,-9.0,45.25,-44.5,1.03,-0.2,9.48,175.25,8.12,0.62,222.35,26.98,986.83,time,
1702453128.575204,194,0.0,0.0,0.0,0.0,0,16.39,0,172.75,6.62,0.75,172.75,6.62,0.75,-1.25,4.38,20.0,25.0,-6.0,45.25,-45.25,1.41,-0.25,9.97,172.75,6.62,0.75,222.43,26.99,986.82,time,
1702453128.841208,195,0.0,0.0,0.0,0.0,0,16.39,0,170.88,6.38,0.88,170.88,6.38,0.88,0.56,8.19,4.75,25.0,-3.5,45.69,-45.38,1.14,-0.39,9.28,170.88,6.38,0.88,222.45,26.99,986.82,time,
1702453129.1122413,196,0.0,0.0,0.0,0.0,0,16.39,1,170.75,5.94,1.94,170.75,5.94,1.94,-4.12,-2.69,-4.56,25.0,-2.0,45.69,-45.38,1.19,-0.02,9.92,170.75,5.94,1.94,222.27,26.99,986.84,time,
1702453129.3821976,197,0.0,0.0,0.0,0.0,0,16.39,0,171.62,7.56,1.62,171.62,7.56,1.62,-0.88,-4.19,-9.12,25.0,-4.56,45.69,-44.25,1.32,-0.57,9.43,171.62,7.56,1.62,222.44,26.99,986.82,time,
1702453129.6545286,198,0.0,0.0,0.0,0.0,0,16.39,1,174.75,8.69,2.31,174.75,8.69,2.31,-0.5,-2.19,-6.06,25.0,-7.19,47.06,-44.25,1.37,-0.14,9.43,174.75,8.69,2.31,222.38,26.99,986.82,time,
1702453129.9257889,199,0.0,0.0,0.0,0.0,0,16.39,0,176.69,7.81,2.44,176.69,7.81,2.44,-3.88,-3.69,-9.75,25.0,-9.25,46.38,-42.25,1.4,-0.35,9.73,176.69,7.81,2.44,222.44,27.0,986.82,time,
1702453130.1967866,200,0.0,0.0,0.0,0.0,0,16.39,1,179.56,9.31,2.38,179.56,9.31,2.38,-3.0,-5.31,-11.94,25.0,-11.56,46.69,-43.06,1.5,-0.13,9.26,179.56,9.31,2.38,222.39,27.0,986.82,time,
1702453130.4718175,201,0.0,0.0,0.0,0.0,0,16.39,0,181.81,10.56,2.0,181.81,10.56,2.0,1.06,-0.25,-4.62,25.0,-14.19,46.0,-43.06,1.73,-0.35,9.42,181.81,10.56,2.0,222.45,27.0,986.82,time,
